request_id,arrival_time,tenant,model_revision,full_prefix_hash_chain,prefix_length,expected_reuse_coverage,generation_length,locality_class,digest,prompt_namespace,discard
3840,115.19999999999999,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0082""]",256,0.8333333333333333,16,medium,p0082,20260715_medium_rep6,False
3841,115.22999999999999,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",512,0.5,16,medium,p0000,20260715_medium_rep6,False
3842,115.25999999999999,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0146""]",256,0.8333333333333333,16,medium,p0146,20260715_medium_rep6,False
3843,115.28999999999999,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0076""]",512,0.5,16,medium,p0076,20260715_medium_rep6,False
3844,115.32,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0120""]",256,0.5,16,medium,p0120,20260715_medium_rep6,False
3845,115.35,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0056""]",512,0.5,16,medium,p0056,20260715_medium_rep6,False
3846,115.38,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0013""]",256,0.6666666666666666,16,medium,p0013,20260715_medium_rep6,False
3847,115.41,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0007""]",512,1.0,16,medium,p0007,20260715_medium_rep6,False
3848,115.44,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0068""]",256,0.5,16,medium,p0068,20260715_medium_rep6,False
3849,115.47,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0103""]",512,1.0,16,medium,p0103,20260715_medium_rep6,False
3850,115.5,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0041""]",256,0.6666666666666666,16,medium,p0041,20260715_medium_rep6,False
3851,115.53,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0046""]",512,0.8333333333333333,16,medium,p0046,20260715_medium_rep6,False
3852,115.56,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0157""]",256,0.6666666666666666,16,medium,p0157,20260715_medium_rep6,False
3853,115.58999999999999,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0133""]",512,0.6666666666666666,16,medium,p0133,20260715_medium_rep6,False
3854,115.61999999999999,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0214""]",256,0.8333333333333333,16,medium,p0214,20260715_medium_rep6,False
3855,115.64999999999999,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0011""]",512,1.0,16,medium,p0011,20260715_medium_rep6,False
3856,115.67999999999999,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0082""]",256,0.8333333333333333,16,medium,p0082,20260715_medium_rep6,False
3857,115.71,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",512,0.5,16,medium,p0000,20260715_medium_rep6,False
3858,115.74,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0139""]",256,1.0,16,medium,p0139,20260715_medium_rep6,False
3859,115.77,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0088""]",512,0.5,16,medium,p0088,20260715_medium_rep6,False
3860,115.8,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0215""]",256,1.0,16,medium,p0215,20260715_medium_rep6,False
3861,115.83,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0004""]",512,0.5,16,medium,p0004,20260715_medium_rep6,False
3862,115.86,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0042""]",256,0.8333333333333333,16,medium,p0042,20260715_medium_rep6,False
3863,115.89,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0165""]",512,0.6666666666666666,16,medium,p0165,20260715_medium_rep6,False
3864,115.92,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0062""]",256,0.8333333333333333,16,medium,p0062,20260715_medium_rep6,False
3865,115.94999999999999,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0038""]",512,0.8333333333333333,16,medium,p0038,20260715_medium_rep6,False
3866,115.97999999999999,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0015""]",256,1.0,16,medium,p0015,20260715_medium_rep6,False
3867,116.00999999999999,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0008""]",512,0.5,16,medium,p0008,20260715_medium_rep6,False
3868,116.03999999999999,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0012""]",256,0.5,16,medium,p0012,20260715_medium_rep6,False
3869,116.07,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",512,0.5,16,medium,p0000,20260715_medium_rep6,False
3870,116.1,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0003""]",256,1.0,16,medium,p0003,20260715_medium_rep6,False
3871,116.13,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0058""]",512,0.8333333333333333,16,medium,p0058,20260715_medium_rep6,False
3872,116.16,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0024""]",256,0.5,16,medium,p0024,20260715_medium_rep6,False
3873,116.19,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0006""]",512,0.8333333333333333,16,medium,p0006,20260715_medium_rep6,False
3874,116.22,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",256,0.5,16,medium,p0000,20260715_medium_rep6,False
3875,116.25,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0017""]",512,0.6666666666666666,16,medium,p0017,20260715_medium_rep6,False
3876,116.28,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0042""]",256,0.8333333333333333,16,medium,p0042,20260715_medium_rep6,False
3877,116.31,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0042""]",512,0.8333333333333333,16,medium,p0042,20260715_medium_rep6,False
3878,116.33999999999999,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0136""]",256,0.5,16,medium,p0136,20260715_medium_rep6,False
3879,116.36999999999999,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0035""]",512,1.0,16,medium,p0035,20260715_medium_rep6,False
3880,116.39999999999999,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0108""]",256,0.5,16,medium,p0108,20260715_medium_rep6,False
3881,116.42999999999999,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0002""]",512,0.8333333333333333,16,medium,p0002,20260715_medium_rep6,False
3882,116.46,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0040""]",256,0.5,16,medium,p0040,20260715_medium_rep6,False
3883,116.49,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0006""]",512,0.8333333333333333,16,medium,p0006,20260715_medium_rep6,False
3884,116.52,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0068""]",256,0.5,16,medium,p0068,20260715_medium_rep6,False
3885,116.55,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0236""]",512,0.5,16,medium,p0236,20260715_medium_rep6,False
3886,116.58,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0167""]",256,1.0,16,medium,p0167,20260715_medium_rep6,False
3887,116.61,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0021""]",512,0.6666666666666666,16,medium,p0021,20260715_medium_rep6,False
3888,116.64,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0062""]",256,0.8333333333333333,16,medium,p0062,20260715_medium_rep6,False
3889,116.67,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0016""]",512,0.5,16,medium,p0016,20260715_medium_rep6,False
3890,116.69999999999999,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0020""]",256,0.5,16,medium,p0020,20260715_medium_rep6,False
3891,116.72999999999999,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0213""]",512,0.6666666666666666,16,medium,p0213,20260715_medium_rep6,False
3892,116.75999999999999,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",256,0.5,16,medium,p0000,20260715_medium_rep6,False
3893,116.78999999999999,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0021""]",512,0.6666666666666666,16,medium,p0021,20260715_medium_rep6,False
3894,116.82,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0016""]",256,0.5,16,medium,p0016,20260715_medium_rep6,False
3895,116.85,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0002""]",512,0.8333333333333333,16,medium,p0002,20260715_medium_rep6,False
3896,116.88,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0130""]",256,0.8333333333333333,16,medium,p0130,20260715_medium_rep6,False
3897,116.91,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0001""]",512,0.6666666666666666,16,medium,p0001,20260715_medium_rep6,False
3898,116.94,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0113""]",256,0.6666666666666666,16,medium,p0113,20260715_medium_rep6,False
3899,116.97,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0141""]",512,0.6666666666666666,16,medium,p0141,20260715_medium_rep6,False
3900,117.0,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0008""]",256,0.5,16,medium,p0008,20260715_medium_rep6,False
3901,117.03,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0015""]",512,1.0,16,medium,p0015,20260715_medium_rep6,False
3902,117.06,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0213""]",256,0.6666666666666666,16,medium,p0213,20260715_medium_rep6,False
3903,117.08999999999999,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0046""]",512,0.8333333333333333,16,medium,p0046,20260715_medium_rep6,False
3904,117.11999999999999,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0002""]",256,0.8333333333333333,16,medium,p0002,20260715_medium_rep6,False
3905,117.14999999999999,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0059""]",512,1.0,16,medium,p0059,20260715_medium_rep6,False
3906,117.17999999999999,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0033""]",256,0.6666666666666666,16,medium,p0033,20260715_medium_rep6,False
3907,117.21,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0031""]",512,1.0,16,medium,p0031,20260715_medium_rep6,False
3908,117.24,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0030""]",256,0.8333333333333333,16,medium,p0030,20260715_medium_rep6,False
3909,117.27,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0045""]",512,0.6666666666666666,16,medium,p0045,20260715_medium_rep6,False
3910,117.3,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0150""]",256,0.8333333333333333,16,medium,p0150,20260715_medium_rep6,False
3911,117.33,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0007""]",512,1.0,16,medium,p0007,20260715_medium_rep6,False
3912,117.36,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0040""]",256,0.5,16,medium,p0040,20260715_medium_rep6,False
3913,117.39,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0189""]",512,0.6666666666666666,16,medium,p0189,20260715_medium_rep6,False
3914,117.42,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0016""]",256,0.5,16,medium,p0016,20260715_medium_rep6,False
3915,117.44999999999999,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0003""]",512,1.0,16,medium,p0003,20260715_medium_rep6,False
3916,117.47999999999999,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0089""]",256,0.6666666666666666,16,medium,p0089,20260715_medium_rep6,False
3917,117.50999999999999,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0182""]",512,0.8333333333333333,16,medium,p0182,20260715_medium_rep6,False
3918,117.53999999999999,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0004""]",256,0.5,16,medium,p0004,20260715_medium_rep6,False
3919,117.57,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0170""]",512,0.8333333333333333,16,medium,p0170,20260715_medium_rep6,False
3920,117.6,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0015""]",256,1.0,16,medium,p0015,20260715_medium_rep6,False
3921,117.63,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0199""]",512,1.0,16,medium,p0199,20260715_medium_rep6,False
3922,117.66,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0083""]",256,1.0,16,medium,p0083,20260715_medium_rep6,False
3923,117.69,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0142""]",512,0.8333333333333333,16,medium,p0142,20260715_medium_rep6,False
3924,117.72,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",256,0.5,16,medium,p0000,20260715_medium_rep6,False
3925,117.75,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0067""]",512,1.0,16,medium,p0067,20260715_medium_rep6,False
3926,117.78,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0032""]",256,0.5,16,medium,p0032,20260715_medium_rep6,False
3927,117.81,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0219""]",512,1.0,16,medium,p0219,20260715_medium_rep6,False
3928,117.83999999999999,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0009""]",256,0.6666666666666666,16,medium,p0009,20260715_medium_rep6,False
3929,117.86999999999999,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0014""]",512,0.8333333333333333,16,medium,p0014,20260715_medium_rep6,False
3930,117.89999999999999,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0067""]",256,1.0,16,medium,p0067,20260715_medium_rep6,False
3931,117.92999999999999,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0001""]",512,0.6666666666666666,16,medium,p0001,20260715_medium_rep6,False
3932,117.96,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0004""]",256,0.5,16,medium,p0004,20260715_medium_rep6,False
3933,117.99,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0032""]",512,0.5,16,medium,p0032,20260715_medium_rep6,False
3934,118.02,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0006""]",256,0.8333333333333333,16,medium,p0006,20260715_medium_rep6,False
3935,118.05,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",512,0.5,16,medium,p0000,20260715_medium_rep6,False
3936,118.08,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0097""]",256,0.6666666666666666,16,medium,p0097,20260715_medium_rep6,False
3937,118.11,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0002""]",512,0.8333333333333333,16,medium,p0002,20260715_medium_rep6,False
3938,118.14,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0001""]",256,0.6666666666666666,16,medium,p0001,20260715_medium_rep6,False
3939,118.17,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",512,0.5,16,medium,p0000,20260715_medium_rep6,False
3940,118.19999999999999,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0001""]",256,0.6666666666666666,16,medium,p0001,20260715_medium_rep6,False
3941,118.22999999999999,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0140""]",512,0.5,16,medium,p0140,20260715_medium_rep6,False
3942,118.25999999999999,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0018""]",256,0.8333333333333333,16,medium,p0018,20260715_medium_rep6,False
3943,118.28999999999999,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0038""]",512,0.8333333333333333,16,medium,p0038,20260715_medium_rep6,False
3944,118.32,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0001""]",256,0.6666666666666666,16,medium,p0001,20260715_medium_rep6,False
3945,118.35,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0075""]",512,1.0,16,medium,p0075,20260715_medium_rep6,False
3946,118.38,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0226""]",256,0.8333333333333333,16,medium,p0226,20260715_medium_rep6,False
3947,118.41,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0035""]",512,1.0,16,medium,p0035,20260715_medium_rep6,False
3948,118.44,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0002""]",256,0.8333333333333333,16,medium,p0002,20260715_medium_rep6,False
3949,118.47,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0154""]",512,0.8333333333333333,16,medium,p0154,20260715_medium_rep6,False
3950,118.5,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0121""]",256,0.6666666666666666,16,medium,p0121,20260715_medium_rep6,False
3951,118.53,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0003""]",512,1.0,16,medium,p0003,20260715_medium_rep6,False
3952,118.56,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0002""]",256,0.8333333333333333,16,medium,p0002,20260715_medium_rep6,False
3953,118.58999999999999,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0004""]",512,0.5,16,medium,p0004,20260715_medium_rep6,False
3954,118.61999999999999,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0150""]",256,0.8333333333333333,16,medium,p0150,20260715_medium_rep6,False
3955,118.64999999999999,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0109""]",512,0.6666666666666666,16,medium,p0109,20260715_medium_rep6,False
3956,118.67999999999999,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0142""]",256,0.8333333333333333,16,medium,p0142,20260715_medium_rep6,False
3957,118.71,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0075""]",512,1.0,16,medium,p0075,20260715_medium_rep6,False
3958,118.74,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0026""]",256,0.8333333333333333,16,medium,p0026,20260715_medium_rep6,False
3959,118.77,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0041""]",512,0.6666666666666666,16,medium,p0041,20260715_medium_rep6,False
3960,118.8,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0151""]",256,1.0,16,medium,p0151,20260715_medium_rep6,False
3961,118.83,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0036""]",512,0.5,16,medium,p0036,20260715_medium_rep6,False
3962,118.86,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0039""]",256,1.0,16,medium,p0039,20260715_medium_rep6,False
3963,118.89,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0001""]",512,0.6666666666666666,16,medium,p0001,20260715_medium_rep6,False
3964,118.92,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0057""]",256,0.6666666666666666,16,medium,p0057,20260715_medium_rep6,False
3965,118.94999999999999,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0002""]",512,0.8333333333333333,16,medium,p0002,20260715_medium_rep6,False
3966,118.97999999999999,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0002""]",256,0.8333333333333333,16,medium,p0002,20260715_medium_rep6,False
3967,119.00999999999999,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0059""]",512,1.0,16,medium,p0059,20260715_medium_rep6,False
3968,119.03999999999999,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0001""]",256,0.6666666666666666,16,medium,p0001,20260715_medium_rep6,False
3969,119.07,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0213""]",512,0.6666666666666666,16,medium,p0213,20260715_medium_rep6,False
3970,119.1,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",256,0.5,16,medium,p0000,20260715_medium_rep6,False
3971,119.13,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0026""]",512,0.8333333333333333,16,medium,p0026,20260715_medium_rep6,False
3972,119.16,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0001""]",256,0.6666666666666666,16,medium,p0001,20260715_medium_rep6,False
3973,119.19,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",512,0.5,16,medium,p0000,20260715_medium_rep6,False
3974,119.22,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0144""]",256,0.5,16,medium,p0144,20260715_medium_rep6,False
3975,119.25,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0041""]",512,0.6666666666666666,16,medium,p0041,20260715_medium_rep6,False
3976,119.28,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0204""]",256,0.5,16,medium,p0204,20260715_medium_rep6,False
3977,119.31,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0014""]",512,0.8333333333333333,16,medium,p0014,20260715_medium_rep6,False
3978,119.33999999999999,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0023""]",256,1.0,16,medium,p0023,20260715_medium_rep6,False
3979,119.36999999999999,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0252""]",512,0.5,16,medium,p0252,20260715_medium_rep6,False
3980,119.39999999999999,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0132""]",256,0.5,16,medium,p0132,20260715_medium_rep6,False
3981,119.42999999999999,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0003""]",512,1.0,16,medium,p0003,20260715_medium_rep6,False
3982,119.46,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",256,0.5,16,medium,p0000,20260715_medium_rep6,False
3983,119.49,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0007""]",512,1.0,16,medium,p0007,20260715_medium_rep6,False
3984,119.52,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0078""]",256,0.8333333333333333,16,medium,p0078,20260715_medium_rep6,False
3985,119.55,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0047""]",512,1.0,16,medium,p0047,20260715_medium_rep6,False
3986,119.58,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0083""]",256,1.0,16,medium,p0083,20260715_medium_rep6,False
3987,119.61,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0095""]",512,1.0,16,medium,p0095,20260715_medium_rep6,False
3988,119.64,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",256,0.5,16,medium,p0000,20260715_medium_rep6,False
3989,119.67,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0029""]",512,0.6666666666666666,16,medium,p0029,20260715_medium_rep6,False
3990,119.69999999999999,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0017""]",256,0.6666666666666666,16,medium,p0017,20260715_medium_rep6,False
3991,119.72999999999999,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0008""]",512,0.5,16,medium,p0008,20260715_medium_rep6,False
3992,119.75999999999999,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0053""]",256,0.6666666666666666,16,medium,p0053,20260715_medium_rep6,False
3993,119.78999999999999,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0001""]",512,0.6666666666666666,16,medium,p0001,20260715_medium_rep6,False
3994,119.82,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0061""]",256,0.6666666666666666,16,medium,p0061,20260715_medium_rep6,False
3995,119.85,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0007""]",512,1.0,16,medium,p0007,20260715_medium_rep6,False
3996,119.88,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",256,0.5,16,medium,p0000,20260715_medium_rep6,False
3997,119.91,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0063""]",512,1.0,16,medium,p0063,20260715_medium_rep6,False
3998,119.94,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0006""]",256,0.8333333333333333,16,medium,p0006,20260715_medium_rep6,False
3999,119.97,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0020""]",512,0.5,16,medium,p0020,20260715_medium_rep6,False
4000,120.0,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0064""]",256,0.5,16,medium,p0064,20260715_medium_rep6,False
4001,120.03,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0028""]",512,0.5,16,medium,p0028,20260715_medium_rep6,False
4002,120.06,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0108""]",256,0.5,16,medium,p0108,20260715_medium_rep6,False
4003,120.08999999999999,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0233""]",512,0.6666666666666666,16,medium,p0233,20260715_medium_rep6,False
4004,120.11999999999999,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0002""]",256,0.8333333333333333,16,medium,p0002,20260715_medium_rep6,False
4005,120.14999999999999,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0014""]",512,0.8333333333333333,16,medium,p0014,20260715_medium_rep6,False
4006,120.17999999999999,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0001""]",256,0.6666666666666666,16,medium,p0001,20260715_medium_rep6,False
4007,120.21,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0058""]",512,0.8333333333333333,16,medium,p0058,20260715_medium_rep6,False
